id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
44356526,Pera tunnel suites,357485008,Yusuf,,Beyoglu,41.02902,28.97563,Entire home/apt,170,1,1,2020-11-22,0.23,7,364
44359157,"Central Apartment in Heybeliada, Garden Floor",183731151,Laden,,Adalar,40.87771,29.09533,Private room,240,1,0,,,1,0
44363447,Zain’s house /1 In the heart of Istanbul,97730258,Zain,,Beyoglu,41.02688,28.97982,Entire home/apt,217,2,7,2021-03-15,0.92,2,338
44364266,5 yıldızlı otel konforunda 1+1 lüks daire istanbul,300895243,Umit,,Bakirkoy,40.97626,28.8757,Private room,813,1,1,2020-07-26,0.12,6,365
44364640,"Sahil, cadde, sinema sistemi, huzurlu bir alan",357934082,Berkay,,Kadikoy,40.97288,29.07429,Private room,415,1,0,,,1,178
44365720,Deluxe Double room near Galata Tower,328330551,Fuat,,Beyoglu,41.02459,28.97389,Private room,194,1,0,,,13,270
44365933,Deluxe double room near to istiklal street,328330551,Fuat,,Beyoglu,41.02673,28.97026,Private room,163,1,0,,,13,270
44365955,TAKSİMDE ULTRA LÜKS BALKONLU SÜİT DAİRE,354284585,Veysel,,Beyoglu,41.03452,28.98572,Entire home/apt,450,1,3,2020-09-06,0.38,6,365
44368941,Deluxe Double room near to istiklal street,328330551,Fuat,,Beyoglu,41.02707,28.97115,Private room,163,1,0,,,13,270
44370596,"Inthecity center,close to historicaltouristic are",357983559,Hamza,,Fatih,41.01684,28.95462,Entire home/apt,367,3,0,,,1,90
44370718,40m2 Private Terrace & Panaromic View& Dream Flat,258814514,Salih Buğra,,Beyoglu,41.02581,28.97386,Entire home/apt,996,2,54,2021-03-26,6.67,7,345
44371098,Very Big SUNNY and Retro Style Room,14500885,Eda,,Kadikoy,40.99601,29.04006,Private room,122,5,0,,,2,337
44372418,A room in the center of Beşiktaş,163083510,Merve,,Besiktas,41.04562,29.01019,Private room,204,1,0,,,1,89
44373159,MODERN FLAT WITH FOREST VIEW AND SWIMMING POOL,69089629,Metin,,Sisli,41.11956,29.00981,Entire home/apt,707,7,2,2020-11-11,0.39,32,365
44374741,50 meters walking distance to the subway  / Sisli,53897403,Fikret,,Sisli,41.0521,28.98789,Entire home/apt,475,3,10,2021-03-16,1.27,2,70
44374748,Dr.Ute karen sperling guest house,358023499,Sude,,Besiktas,41.06104,29.03394,Private room,292,1,0,,,1,180
44375219,Dublex müstakil villa,310660818,Ceren,,Sile,41.16853,29.57583,Entire home/apt,757,4,0,,,1,365
44376909,two-floor apartment in Beyoğlu * terrace *sauna,43418356,Özra,,Beyoglu,41.02821,28.97266,Entire home/apt,1205,2,3,2021-01-04,0.41,4,152
44379540,Güvenli ev,105158649,Süleyman,,Beyoglu,41.03125,28.97472,Entire home/apt,450,1,0,,,1,1
44379867,Luxury Suites Near Başakşehir,87410942,Ameen,,Bagcilar,41.0586,28.81386,Entire home/apt,242,4,11,2021-02-28,1.46,6,0
44380663,Kristal Şehir Sitesi,300334431,Merve,,Esenyurt,41.02192,28.63502,Private room,250,1,0,,,1,180
44383310,"istanbulda suit daire,ayrıntılı bilgi için mesaj",345521952,Aleyna,,Eyup,41.04171,28.9197,Entire home/apt,250,3,0,,,2,90
44385848,Taksim Comfortable Hous,307210883,Azat,,Beyoglu,41.03754,28.97876,Private room,165,365,2,2020-09-15,0.28,12,365
44386079,Teşvikiye'de mobilyalı 1+1 daire,414003,,,Sisli,41.05268,28.99542,Entire home/apt,525,3,0,,,10,338
44386288,"1+1  furniturd, 2 min to metro station",358152019,Golden Sun,,Sisli,41.05218,28.98765,Entire home/apt,324,3,0,,,5,365
44386950,VERY CUTE&COZY FLAT W/TERRACE PANORAMIC SEA VIEW!!,358016357,Hakan,,Kadikoy,40.99468,29.03067,Entire home/apt,325,7,0,,,1,333
44387577,Bakirkoy Gunluk/Saatlik Oda,358161192,Ismail Ozan,,Bakirkoy,40.99077,28.86849,Private room,150,1,0,,,1,365
44387750,"lux 1+1, near the metro station",358152019,Golden Sun,,Sisli,41.05387,28.98931,Entire home/apt,324,3,0,,,5,365
44387867,Wanted: Nice company:),4496368,Betul,,Kadikoy,40.98328,29.02467,Entire home/apt,203,30,0,,,2,281
44388041,"1+0 lux, 1 min to metro staion",358152019,Golden Sun,,Sisli,41.05097,28.98761,Entire home/apt,283,3,0,,,5,365
44388173,taksim trass otel double room 3,358169450,Mahmoud,,Beyoglu,41.03736,28.98268,Private room,170,1,0,,,10,365
44388397,"şişli 1+0 lux, 1 min to metro station",358152019,Golden Sun,,Sisli,41.0512,28.9862,Entire home/apt,307,3,0,,,5,365
44389380,taksim trass otel double room 1,358169450,Mahmoud,,Beyoglu,41.03736,28.98268,Private room,170,1,8,2020-11-21,1.07,10,365
44389844,Dr.Ute sperling Guest housemm5. .mnm m.mm4b nnmmn,358184496,Sherrif,,Besiktas,41.06146,29.03268,Private room,272,1,0,,,1,179
44390695,Delux Suite ... Near Mall of Istanbul,87410942,Ameen,,Bagcilar,41.05851,28.81249,Entire home/apt,235,4,4,2021-03-07,0.50,6,357
44390908,Modern & Cozy Suite.... Near Mall of Istanbul,87410942,Ameen,,Bagcilar,41.05823,28.81225,Entire home/apt,235,4,6,2021-03-15,0.86,6,312
44391182,closed to sabanci university,358199011,Bahadır,,Tuzla,40.89694,29.34913,Private room,100,1,0,,,1,181
44391951,Merkezi Konum,358208815,Gökhan,,Sisli,41.05817,28.99506,Private room,80,1,0,,,1,364
44393632,One Bedroom Apartment By Walton,66327542,Ufuk,,Fatih,41.00456,28.98167,Entire home/apt,342,1,2,2020-08-29,0.27,17,345
44397023,MAXWELL BUDGET ROOM 1,308220849,,,Beyoglu,41.03422,28.97818,Entire home/apt,120,1,14,2021-03-15,1.67,22,365
44397372,MAXWELL DELUX TRİPLE ROOM 2,308220849,,,Beyoglu,41.03576,28.97961,Private room,177,1,1,2020-08-16,0.13,22,355
44397463,MAXWELL DELUX BALCONY ROOM,308220849,,,Beyoglu,41.03639,28.97842,Entire home/apt,250,1,2,2020-12-20,0.45,22,365
44397701,nef 12,247037291,Nejim,,Zeytinburnu,41.01093,28.90193,Shared room,83,1,0,,,2,0
44397947,Double Room with Shared Bathroom - Stay Inn Taksim,47169554,Stay Inn Taksim,,Beyoglu,41.03508,28.97668,Private room,164,1,3,2020-12-28,0.95,16,353
44398206,DISINFECTED! Pretty Hotel room,358294300,Mustafa,,Beyoglu,41.0371,28.98159,Private room,195,1,23,2021-03-27,3.11,16,364
44398506,DISINFECTED! Lux Room in Taksim,358294300,Mustafa,,Beyoglu,41.0371,28.98159,Private room,199,1,37,2021-03-20,4.74,16,364
44398597,"Central, bright and cozy full flat in Galata",186211128,Öykü,,Beyoglu,41.02699,28.97501,Entire home/apt,350,2,11,2021-03-16,1.39,1,76
44398647,DISINFECTED! Lux Room with Two Beds,358294300,Mustafa,,Beyoglu,41.0371,28.98159,Private room,235,1,3,2020-10-29,0.40,16,364
44398665,DISINFECTED! Private Floor for 4 People,358294300,Mustafa,,Beyoglu,41.0371,28.98159,Private room,487,1,11,2021-03-06,1.60,16,364
44398883,DİSİNFECTED ! Deluxe Studio Room Taksim,358301054,Gürdal,,Beyoglu,41.03871,28.98243,Private room,192,1,0,,,7,365
44398958,Feneryolu Marmaray durağı yakını kişiye özel oda,69514900,Ezel,,Kadikoy,40.97913,29.0515,Private room,112,1,2,2020-09-11,0.28,1,179
44399047,Pera tunnel Suites,357485008,Yusuf,,Beyoglu,41.02869,28.97448,Entire home/apt,180,1,4,2020-11-22,0.70,7,365
44399153,Room to rent,358304249,Beyazıt,,Uskudar,41.00528,29.04774,Private room,162,1,1,2020-09-17,0.15,1,365
44399707,Feel Secure and At Home,199537020,Oğuzhan,,Kadikoy,40.99746,29.03613,Private room,84,1,0,,,1,365
44399942,Köşkün içinde deniz manzaralı süit oda,212301720,Ergul,,Adalar,40.86715,29.11696,Private room,500,1,0,,,4,362
44400183,Kuzguncuk boğaza 10 dk yürüme mesafesinde,68638176,Samet,,Uskudar,41.02952,29.03608,Entire home/apt,250,7,2,2021-02-05,0.41,1,328
44400455,Location like latte*,358319058,Kemal Can,,Kadikoy,40.99988,29.04966,Private room,80,1,1,2020-08-09,0.13,1,365
44400501,In Moda Kadıköy with gorgeous sea view,307590195,Goncik,,Kadikoy,40.98237,29.02974,Entire home/apt,744,3,6,2021-03-07,0.79,1,359
44400657,Kiralık Oda(2 kişilik),358322069,Tuğba,,Kadikoy,40.98844,29.05959,Private room,300,1,0,,,1,364
44401283,Kağıthane bahçekatı keyfinde kiralık 3+1 rezidans,357119659,Ayşegül,,Kagithane,41.07542,28.9737,Entire home/apt,500,90,0,,,1,270
44401830,Luxury Near Galata Tower,358335226,Omer,,Beyoglu,41.02538,28.96874,Entire home/apt,210,2,1,2020-12-03,0.25,3,350
44402103,All İnclusive Home,355141621,Talha,,Cekmekoy,41.02613,29.22412,Entire home/apt,2388,1,0,,,2,365
44402290,Nice & Clean Flat + Free Wifi +Shared apartment,302586805,Karim,,Avcilar,40.97912,28.73882,Private room,81,1000,0,,,3,0
44402355,Nice & Clean Flat + Free Wifi+shared apartment,302586805,Karim,,Avcilar,40.97902,28.73854,Private room,81,1000,0,,,3,0
44402524,Sakin ve temiz güzel daire,60006485,Mehmet Veysi,,Fatih,41.00469,28.97115,Entire home/apt,2977,1,0,,,6,365
44402582,Sakin temiz güzel oda,60006485,Mehmet Veysi,,Fatih,41.00508,28.97105,Entire home/apt,3035,1,0,,,6,365
44402602,Harika fuul deniz manzarali Daire (oda),60006485,Mehmet Veysi,,Fatih,41.00511,28.97011,Private room,1393,1,0,,,6,364
44402759,taksim trass otel double room 2,358169450,Mahmoud,,Beyoglu,41.03736,28.98268,Private room,170,1,3,2020-09-08,0.39,10,365
44403155,taksim trass otel triple room 4,358169450,Mahmoud,,Beyoglu,41.03743,28.98262,Private room,270,1,0,,,10,365
44403210,taksim trass otel triple room 1,358169450,Mahmoud,,Beyoglu,41.03736,28.98268,Private room,270,1,0,,,10,365
44403416,taksim trass otel triple room 2,358169450,Mahmoud,,Beyoglu,41.03736,28.98268,Private room,270,1,0,,,10,365
44403572,taksim trass otel triple room 3,358169450,Mahmoud,,Beyoglu,41.03736,28.98268,Private room,270,1,1,2020-10-18,0.18,10,365
44403705,taksim trass otel triple room 5,358169450,Mahmoud,,Beyoglu,41.03736,28.98268,Private room,270,1,0,,,10,0
44403742,Flat close to subway,265785550,Muhammet,,Pendik,40.89392,29.2537,Shared room,80,1,0,,,1,88
44403749,Standart Suite Room,340145796,Bof Ceo Suites&,,Umraniye,41.00131,29.13625,Private room,375,1,0,,,2,270
44403840,taksim trass otel double room 4,358169450,Mahmoud,,Beyoglu,41.03736,28.98268,Private room,170,1,0,,,10,365
44403932,taksim trass otel double room 5,358169450,Mahmoud,,Beyoglu,41.03736,28.98268,Private room,170,1,0,,,10,365
44404631,Deniz ve dağ manzaralı ağva merkez,21148541,Murat,,Sile,41.13704,29.85615,Entire home/apt,423,1,0,,,1,365
44405422,Luxury Rooms at Beyoğlu,197370283,Asad,,Beyoglu,41.03693,28.98322,Entire home/apt,200,1,13,2021-03-29,1.58,5,360
44405739,Luxury Rooms at Taksım,197370283,Asad,,Beyoglu,41.03521,28.98274,Entire home/apt,180,1,4,2020-11-13,0.55,5,365
44405767,Luxury Rooms at Taksim İstiklal Street,197370283,Asad,,Beyoglu,41.03708,28.98125,Entire home/apt,169,1,2,2020-11-11,0.33,5,365
44405790,Luxury Rooms at  heart of the Taksim,197370283,Asad,,Beyoglu,41.0364,28.98311,Entire home/apt,174,1,12,2021-03-27,1.46,5,342
44406819,Beşiktaş Çarşıda lüks studio,222208961,Muhammed,,Besiktas,41.04581,28.99847,Entire home/apt,374,1,0,,,1,89
44407144,Şişli Osmanbey garden floor house,293074757,,,Sisli,41.053,28.98689,Entire home/apt,307,2,0,,,5,332
44408454,cozy room with balcony at taksim square,344080449,Rose,,Beyoglu,41.0327,28.98382,Entire home/apt,125,1,7,2020-10-04,0.89,13,364
44409968,Like your own house,358536802,Fatih,,Pendik,40.88701,29.23507,Private room,568,1,0,,,1,179
44409989,Luxury Great Location,358335226,Omer,,Beyoglu,41.02748,28.96863,Entire home/apt,248,3,6,2021-03-14,0.95,3,340
44410400,Pink House great location,358335226,Omer,,Beyoglu,41.026,28.96855,Entire home/apt,226,3,5,2021-02-19,0.78,3,329
44410412,With Two Rooms 3rd Floor,326112231,Menekşe,,Beyoglu,41.02893,28.97296,Entire home/apt,526,2,0,,,5,87
44411541,SEAVIEW  GRAND  BOSPHORUS  ❤️,25218166,SEAVIEW GRAND Flats,,Beyoglu,41.03314,28.98626,Entire home/apt,1343,3,11,2021-03-18,1.37,3,357
